run,dataset,signal,frac_tight,frac_wide,net_tight,tight_mag,wide_mag,net_mag,d_cov_cliff,tightened_miss_frac,recovered_frac
rf_ecfp,CHEMBL228_Ki,d_std,0.5,0.5,0.0,0.07509190918461482,0.10138437924444958,0.02629247005983476,0.0,0.06818181818181818,0.06818181818181818
rf_ecfp,CHEMBL233_Ki,d_std,0.5153846153846153,0.4846153846153846,0.030769230769230715,0.04985731385928233,0.10193116643474322,0.052073852575460884,0.019230769230769273,0.03461538461538462,0.05384615384615385
rf_ecfp,CHEMBL234_Ki,d_std,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.06080851249984609,0.1445071069447522,0.0836985944449061,0.004166666666666652,0.05,0.05416666666666667
rf_ecfp,CHEMBL235_EC50,d_std,0.37244897959183676,0.6122448979591837,-0.23979591836734693,0.06424088289824781,0.2132827198476844,0.1490418369494366,0.09183673469387754,0.061224489795918366,0.15306122448979592
rf_ecfp,CHEMBL236_Ki,d_std,0.2967479674796748,0.6869918699186992,-0.3902439024390244,0.03267568419400573,0.10009978388307471,0.06742409968906898,0.016260162601625994,0.044715447154471545,0.06097560975609756
rf_ecfp,CHEMBL237_EC50,d_std,0.38596491228070173,0.6052631578947368,-0.2192982456140351,0.053700260836551605,0.14354280077532156,0.08984253993876995,0.00877192982456143,0.02631578947368421,0.03508771929824561
rf_ecfp,CHEMBL237_Ki,d_std,0.34841628959276016,0.6425339366515838,-0.2941176470588236,0.036227334439213006,0.07197794704975016,0.03575061261053716,0.004524886877828038,0.03619909502262444,0.04072398190045249
rf_ecfp,CHEMBL239_EC50,d_std,0.4334763948497854,0.5665236051502146,-0.1330472103004292,0.047953270145420834,0.17185261296525312,0.12389934281983228,0.030042918454935563,0.05150214592274678,0.0815450643776824
rf_ecfp,CHEMBL244_Ki,d_std,0.38047138047138046,0.6195286195286195,-0.23905723905723902,0.04296534098048972,0.12812421994947606,0.08515887896898634,-0.0033670033670033517,0.04713804713804714,0.04377104377104377
rf_ecfp,CHEMBL264_Ki,d_std,0.384180790960452,0.615819209039548,-0.23163841807909602,0.07758157311349856,0.11655055417412971,0.03896898106063115,-0.05649717514124297,0.096045197740113,0.03954802259887006
rf_ecfp,CHEMBL287_Ki,d_std,0.5652173913043478,0.43478260869565216,0.13043478260869562,0.06879333817972894,0.07467909859305767,0.005885760413328736,-0.01449275362318836,0.07246376811594203,0.057971014492753624
rf_ecfp,CHEMBL3979_EC50,d_std,0.32,0.6533333333333333,-0.3333333333333333,0.024664608072257028,0.08357831572433963,0.058913707652082606,0.013333333333333308,0.013333333333333334,0.02666666666666667
rf_ecfp,CHEMBL204_Ki,d_iqr,0.5214007782101168,0.4396887159533074,0.08171206225680938,0.09124298743845538,0.09796514685472738,0.006722159416271994,-0.011673151750972721,0.054474708171206226,0.042801556420233464
rf_ecfp,CHEMBL214_Ki,d_iqr,0.5076335877862596,0.49236641221374045,0.01526717557251911,0.08018626238517143,0.09227540740563298,0.012089145020461545,0.003816793893129833,0.0648854961832061,0.06870229007633588
rf_ecfp,CHEMBL219_Ki,d_iqr,0.30158730158730157,0.6587301587301587,-0.35714285714285715,0.05438066239960096,0.12048777106260207,0.06610710866300111,0.04761904761904767,0.015873015873015872,0.06349206349206349
rf_ecfp,CHEMBL228_Ki,d_iqr,0.5340909090909091,0.4659090909090909,0.06818181818181818,0.10979465549315735,0.11870928100575422,0.008914625512596863,-0.045454545454545414,0.11363636363636363,0.06818181818181818
rf_ecfp,CHEMBL233_Ki,d_iqr,0.4576923076923077,0.5423076923076923,-0.08461538461538459,0.061027263560834856,0.10579029559370665,0.04476303203287179,0.0,0.05384615384615385,0.05384615384615385
rf_ecfp,CHEMBL234_Ki,d_iqr,0.475,0.525,-0.050000000000000044,0.07085158912714015,0.10755299858143778,0.03670140945429763,-0.012499999999999956,0.0625,0.05
rf_ecfp,CHEMBL235_EC50,d_iqr,0.4336734693877551,0.5459183673469388,-0.11224489795918369,0.06315463678555532,0.14217810252679658,0.07902346574124126,0.08163265306122447,0.02040816326530612,0.10204081632653061
rf_ecfp,CHEMBL236_Ki,d_iqr,0.44715447154471544,0.5121951219512195,-0.06504065040650409,0.06144100645960437,0.0800030294798661,0.018562023020261727,-0.024390243902439046,0.07317073170731707,0.04878048780487805
rf_ecfp,CHEMBL237_EC50,d_iqr,0.2543859649122807,0.6228070175438597,-0.368421052631579,0.03666062968709145,0.1057151425775148,0.06905451289042334,0.02631578947368418,0.008771929824561403,0.03508771929824561
rf_ecfp,CHEMBL237_Ki,d_iqr,0.27149321266968324,0.6470588235294118,-0.37556561085972856,0.042577595906878006,0.08898164014658864,0.04640404423971064,0.004524886877828038,0.05429864253393665,0.058823529411764705
rf_ecfp,CHEMBL239_EC50,d_iqr,0.4291845493562232,0.5708154506437768,-0.14163090128755362,0.07023344871405951,0.09151114559688334,0.021277696882823827,0.012875536480686622,0.055793991416309016,0.06866952789699571
rf_ecfp,CHEMBL244_Ki,d_iqr,0.4478114478114478,0.5521885521885522,-0.1043771043771044,0.06812678795925185,0.11563233989928613,0.04750555194003428,0.010101010101010055,0.05387205387205387,0.06397306397306397
rf_ecfp,CHEMBL264_Ki,d_iqr,0.4293785310734463,0.5706214689265536,-0.14124293785310732,0.05744887290632107,0.08975043038700567,0.0323015574806846,-0.05084745762711862,0.06779661016949153,0.01694915254237288
rf_ecfp,CHEMBL287_Ki,d_iqr,0.4927536231884058,0.4782608695652174,0.014492753623188415,0.06579884546619875,0.11768239918452904,0.05188355371833028,-0.04347826086956519,0.10144927536231885,0.057971014492753624
rf_ecfp,CHEMBL3979_EC50,d_iqr,0.21333333333333335,0.76,-0.5466666666666666,0.030053217040653724,0.11603238691971436,0.08597916987906064,0.039999999999999925,0.02666666666666667,0.06666666666666667
