dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL237_EC50,act_shift20,85247631,global,191,573,191,25,17,0.2670157068062827,0.32,0.25903614457831325,-6.096385542168675,0.29411764705882354,0.26436781609195403,-2.974983096686951,2.5778265389933943,2.577826538993394,0.7146308679367587,0.7301587301587301,9.384428527512416,7.002517537815549
CHEMBL237_EC50,act_shift20,85247631,mondrian_wstd,191,573,191,25,17,0.32460732984293195,0.4,0.3132530120481928,-8.674698795180724,0.47058823529411764,0.3103448275862069,-16.024340770791074,2.728829967075894,2.911228007207936,0.7146308679367587,0.7301587301587301,9.384428527512416,7.002517537815549
CHEMBL237_EC50,act_shift20,85247631,mondrian_rfstd,191,573,191,25,17,0.3298429319371728,0.24,0.3433734939759036,10.337349397590362,0.23529411764705882,0.3390804597701149,10.37863421230561,2.5931510095613115,2.3893983721314513,0.7146308679367587,0.7301587301587301,9.384428527512416,7.002517537815549
CHEMBL237_EC50,act_shift20,85247631,mondrian_nb,191,573,191,25,17,0.31413612565445026,0.2,0.3313253012048193,13.132530120481928,0.23529411764705882,0.3218390804597701,8.654496281271129,2.7142771295906885,2.322675292242531,0.7146308679367587,0.7301587301587301,9.384428527512416,7.002517537815549
CHEMBL237_EC50,act_shift20,85247631,adaptive,191,573,191,25,17,0.33507853403141363,0.2,0.35542168674698793,15.542168674698791,0.23529411764705882,0.3448275862068966,10.953346855983776,2.7649042292643995,2.472326145889489,0.7146308679367587,0.7301587301587301,9.384428527512416,7.002517537815549
CHEMBL237_Ki,act_shift40,6021738,global,1041,1171,391,154,41,0.17579250720461095,0.11688311688311688,0.18602029312288612,6.9137176239769245,0.024390243902439025,0.182,15.760975609756098,1.8718888624165577,1.871888862416558,0.6673051995014734,0.6666666666666666,8.709767232400912,6.416521683269721
CHEMBL237_Ki,act_shift40,6021738,mondrian_wstd,1041,1171,391,154,41,0.1834774255523535,0.11688311688311688,0.19503945885005636,7.8156341966939475,0.024390243902439025,0.19,16.5609756097561,1.931855285280299,1.8990341251852554,0.6673051995014734,0.6666666666666666,8.709767232400912,6.416521683269721
CHEMBL237_Ki,act_shift40,6021738,mondrian_rfstd,1041,1171,391,154,41,0.14217098943323728,0.07142857142857142,0.1544532130777903,8.302464164921888,0.0,0.148,14.799999999999999,1.7442519102467589,1.7150348645378488,0.6673051995014734,0.6666666666666666,8.709767232400912,6.416521683269721
CHEMBL237_Ki,act_shift40,6021738,mondrian_nb,1041,1171,391,154,41,0.1633045148895293,0.09740259740259741,0.17474633596392333,7.734373856132592,0.024390243902439025,0.169,14.4609756097561,1.8891030159991222,1.8091056737110247,0.6673051995014734,0.6666666666666666,8.709767232400912,6.416521683269721
CHEMBL237_Ki,act_shift40,6021738,adaptive,1041,1171,391,154,41,0.2420749279538905,0.23376623376623376,0.24351747463359638,0.975124086736262,0.3170731707317073,0.239,-7.807317073170733,2.222734889968976,2.222405690015901,0.6673051995014734,0.6666666666666666,8.709767232400912,6.416521683269721
CHEMBL237_Ki,act_shift40,98978916,global,1041,1171,391,154,48,0.11527377521613832,0.08441558441558442,0.12063134160090191,3.6215757185317496,0.0,0.12084592145015106,12.084592145015106,1.6259230498667263,1.6259230498667263,0.6691233460433405,0.6590909090909091,8.709767232400912,6.435016916993117
CHEMBL237_Ki,act_shift40,98978916,mondrian_wstd,1041,1171,391,154,48,0.12968299711815562,0.08441558441558442,0.1375422773393461,5.312669292376168,0.020833333333333332,0.13494461228600202,11.411127895266869,1.6307026706796526,1.6106776572582837,0.6691233460433405,0.6590909090909091,8.709767232400912,6.435016916993117
CHEMBL237_Ki,act_shift40,98978916,mondrian_rfstd,1041,1171,391,154,48,0.12007684918347743,0.08441558441558442,0.1262683201803833,4.185273576479889,0.020833333333333332,0.12487411883182276,10.404078549848943,1.7043422337931362,1.5856658384453768,0.6691233460433405,0.6590909090909091,8.709767232400912,6.435016916993117
CHEMBL237_Ki,act_shift40,98978916,mondrian_nb,1041,1171,391,154,48,0.12199807877041306,0.07792207792207792,0.12965050732807215,5.172842940599423,0.020833333333333332,0.1268882175226586,10.605488418932527,1.5894724091176748,1.4500455054649466,0.6691233460433405,0.6590909090909091,8.709767232400912,6.435016916993117
