dataset,split,seed,signal,auc_fail,auc_cliffB,auc_cliffA,misalignB,misalignA
CHEMBL244_Ki,random,91819329,d_nb,0.546375355767621,0.39084249084249084,0.362342004164345,0.15553286492513013,0.184033351603276
CHEMBL244_Ki,random,91819329,d_nn_sim,0.6063044154228856,0.09673398155073548,0.15071777504720232,0.5095704338721501,0.4555866403756833
CHEMBL264_Ki,random,6021738,rf_std,0.7710687456599962,0.6050485163830684,0.5203213610586012,0.16602022927692772,0.250747384601395
CHEMBL264_Ki,random,6021738,d_wstd,0.6186530950408332,0.6879236663719422,0.6820661976911977,-0.06927057133110903,-0.06341310265036448
CHEMBL264_Ki,random,6021738,d_nb,0.6115775519222272,0.3962171283926311,0.3942902560577419,0.21536042352959606,0.2172872958644853
CHEMBL264_Ki,random,6021738,d_nn_sim,0.5545429439381386,0.1058060713233127,0.1736787518037518,0.4487368726148259,0.3808641921343868
CHEMBL264_Ki,random,98978916,rf_std,0.766042339906351,0.5238238238238239,0.5091080941742567,0.2422185160825271,0.2569342457320942
CHEMBL264_Ki,random,98978916,d_wstd,0.5494305506633791,0.6644818976279651,0.6561391223155929,-0.11505134696458597,-0.10670857165221381
CHEMBL264_Ki,random,98978916,d_nb,0.7009331926399789,0.34454454454454453,0.4313455920261213,0.35638864809543436,0.26958760061385756
CHEMBL264_Ki,random,98978916,d_nn_sim,0.6488982818676373,0.07469829379941739,0.1603874883286648,0.5741999880682199,0.48851079353897253
CHEMBL264_Ki,random,91819329,rf_std,0.7519178082191781,0.4943473304199126,0.5718534253850239,0.2575704777992655,0.18006438283415416
CHEMBL264_Ki,random,91819329,d_wstd,0.6383470225872689,0.6367728531855956,0.7151553077710775,0.0015741694016733199,-0.07680828518380856
CHEMBL264_Ki,random,91819329,d_nb,0.7088904109589041,0.39506935208056243,0.45626659585767393,0.3138210588783417,0.2526238151012302
CHEMBL264_Ki,random,91819329,d_nn_sim,0.6767838809034907,0.10516422635536209,0.15991580384571624,0.5716196545481287,0.5168680770577745
CHEMBL287_Ki,random,6021738,rf_std,0.7392983585452205,0.5253846153846153,0.35886034255599475,0.21391374316060519,0.3804380159892258
CHEMBL287_Ki,random,6021738,d_wstd,0.4566768603465851,0.812987012987013,0.6910342261904762,-0.3563101526404279,-0.23435736584389105
CHEMBL287_Ki,random,6021738,d_nb,0.6729964596073382,0.24807692307692308,0.31834650856389984,0.42491953653041514,0.3546499510434384
CHEMBL287_Ki,random,6021738,d_nn_sim,0.6799184505606524,0.09090909090909091,0.16517857142857142,0.5890093596515614,0.514739879132081
