dataset,split,seed,method,n_test,n_cliffB,n_cliffA,cov_all,cov_cliffB,cov_noncliffB,gapB_pp,cov_cliffA,cov_noncliffA,gapA_pp,width_all,width_cliffA,width_noncliffA
CHEMBL237_EC50,random,98978916,mondrian_nb,191,14,32,0.9214659685863874,0.7142857142857143,0.9378531073446328,22.35673930589185,0.8125,0.9433962264150944,13.089622641509436,2.8889703957699484,2.9435325918417576,2.877989324862415
CHEMBL237_EC50,random,98978916,mondrian_rfstd,191,14,32,0.900523560209424,0.7142857142857143,0.9152542372881356,20.09685230024213,0.75,0.9308176100628931,18.08176100628931,2.871867265979404,2.7671533778809554,2.8929417591816073
CHEMBL237_EC50,random,91819329,global,191,16,29,0.9476439790575916,1.0,0.9428571428571428,-5.714285714285716,0.9310344827586207,0.9506172839506173,1.9582801191996624,2.991766232294474,2.991766232294474,2.9917662322944736
CHEMBL237_EC50,random,91819329,mondrian_wstd,191,16,29,0.9581151832460733,0.875,0.9657142857142857,9.071428571428575,0.8620689655172413,0.9753086419753086,11.323967645806732,3.1376014199037012,3.0745568802502588,3.148887170829318
CHEMBL237_EC50,random,91819329,mondrian_nb,191,16,29,0.9267015706806283,1.0,0.92,-7.9999999999999964,0.896551724137931,0.9320987654320988,3.5547041294167747,2.868706641459586,2.9146143876519663,2.860488588128851
CHEMBL237_EC50,random,91819329,mondrian_rfstd,191,16,29,0.9633507853403142,0.9375,0.9657142857142857,2.8214285714285747,0.9310344827586207,0.9691358024691358,3.8101319710515114,3.0788809785981166,3.049487940720288,3.0841426952552586
CHEMBL237_Ki,random,6021738,global,520,31,64,0.9096153846153846,0.7096774193548387,0.9222903885480572,21.261296919321847,0.828125,0.9210526315789473,9.292763157894735,2.4187975644339765,2.4187975644339765,2.418797564433976
CHEMBL237_Ki,random,6021738,mondrian_wstd,520,31,64,0.9115384615384615,0.7096774193548387,0.9243353783231084,21.465795896826968,0.8125,0.9254385964912281,11.293859649122806,2.3360434845764346,2.3099738535421084,2.3397023801601993
CHEMBL237_Ki,random,6021738,mondrian_nb,520,31,64,0.8961538461538462,0.6451612903225806,0.9120654396728016,26.6904149350221,0.765625,0.9144736842105263,14.884868421052634,2.2750215078776512,2.0851215653937336,2.301674131384166
CHEMBL237_Ki,random,6021738,mondrian_rfstd,520,31,64,0.9115384615384615,0.6451612903225806,0.9284253578732107,28.326406755063005,0.78125,0.9298245614035088,14.857456140350877,2.251009464412052,2.2458097905336096,2.251739243202009
CHEMBL237_Ki,random,98978916,global,520,25,53,0.8634615384615385,0.52,0.8808080808080808,36.08080808080808,0.6981132075471698,0.8822269807280514,18.411377318088164,2.342645289718643,2.3426452897186434,2.342645289718643
CHEMBL237_Ki,random,98978916,mondrian_wstd,520,25,53,0.8788461538461538,0.52,0.896969696969697,37.696969696969695,0.7358490566037735,0.8950749464668094,15.922588986303587,2.4532060557478528,2.433989258903831,2.4553869770170884
CHEMBL237_Ki,random,98978916,mondrian_nb,520,25,53,0.8769230769230769,0.44,0.898989898989899,45.8989898989899,0.6981132075471698,0.8972162740899358,19.9103066542766,2.401372850630617,2.4777798006158975,2.3927013980626937
CHEMBL237_Ki,random,98978916,mondrian_rfstd,520,25,53,0.8826923076923077,0.4,0.907070707070707,50.7070707070707,0.660377358490566,0.9079229122055674,24.754555371500143,2.360052743225626,2.195642468170282,2.378711725191221
CHEMBL237_Ki,random,91819329,global,520,29,59,0.875,0.6206896551724138,0.890020366598778,26.93307114263642,0.7966101694915254,0.8850325379609545,8.842236846942908,2.3672767970469852,2.367276797046986,2.3672767970469852
CHEMBL237_Ki,random,91819329,mondrian_wstd,520,29,59,0.8903846153846153,0.6896551724137931,0.9022403258655805,21.25851534517873,0.8305084745762712,0.8980477223427332,6.753924776646203,2.4949450491088005,2.593592015490731,2.4823199492898547
CHEMBL237_Ki,random,91819329,mondrian_nb,520,29,59,0.8865384615384615,0.6551724137931034,0.90020366598778,24.50312521946766,0.7966101694915254,0.8980477223427332,10.14375528512078,2.4369977511189247,2.5482905416330484,2.422754205261369
