dataset,seed,group_def,side,n,rf_std_mean,d_wstd_mean,d_std_mean,d_nb_mean,d_nn_sim_mean,d_pair_gap_mean
CHEMBL228_Ki,57652534,cliffB_oracle,cliff,15,0.7940440815186995,0.8167899312263082,0.8041416016877316,15.2,0.9071149443697719,1.39092560339389
CHEMBL228_Ki,57652534,cliffB_oracle,noncliff,326,0.7541717291814917,0.5373024934443984,0.5429558983934815,8.56441717791411,0.7533313878198326,0.2818800220179119
CHEMBL228_Ki,57652534,cliffA,cliff,25,0.7800901709337948,0.7647915313013028,0.7591049051309863,12.04,0.9052876207437097,1.309538029500055
CHEMBL228_Ki,57652534,cliffA,noncliff,316,0.7540138945019048,0.5318266165957025,0.5375128961259947,8.604430379746836,0.7478656278387049,0.2532225332001464
CHEMBL228_Ki,65555877,cliffB_oracle,cliff,10,0.6716109241884609,0.7156366037188862,0.710447924505713,9.9,0.9156241124322712,0.5078017246194554
CHEMBL228_Ki,65555877,cliffB_oracle,noncliff,331,0.7398888595756079,0.5433488948312281,0.5496314885243067,9.102719033232628,0.7541287446772919,0.23088611302133905
CHEMBL228_Ki,65555877,cliffA,cliff,16,0.6219276380373678,0.7374433951676025,0.7502625445318946,10.5,0.9200145824307383,0.6353226297948567
CHEMBL228_Ki,65555877,cliffA,noncliff,325,0.743595321700963,0.5385480791489177,0.5440692227732397,9.058461538461538,0.7505203428491484,0.21949587255243097
CHEMBL228_Ki,80882938,cliffB_oracle,cliff,8,0.5599686263745363,0.6507165418295463,0.6403879296943784,13.125,0.9234571794026152,0.6749115803801297
CHEMBL228_Ki,80882938,cliffB_oracle,noncliff,333,0.7272237263434369,0.51113500135457,0.5142772336138556,8.558558558558559,0.744896877387103,0.375557560827277
CHEMBL228_Ki,80882938,cliffA,cliff,22,0.6029171248757865,0.5936264867034092,0.5884617988637769,11.727272727272727,0.8461927713313301,1.1241741636928901
CHEMBL228_Ki,80882938,cliffA,noncliff,319,0.7316021101444936,0.5086145668640478,0.5120275048526495,8.454545454545455,0.74200869236671,0.331436140430347
CHEMBL228_Ki,62569839,cliffB_oracle,cliff,7,0.5308369053858395,0.5685455378437964,0.5771548531614517,11.285714285714286,0.9202195455669759,0.7314999129712852
CHEMBL228_Ki,62569839,cliffB_oracle,noncliff,334,0.7081220166033063,0.5305804060300114,0.536048958542799,9.511976047904191,0.7606324166256552,0.3065239500044538
CHEMBL228_Ki,62569839,cliffA,cliff,16,0.5707473015791384,0.6051729011601693,0.6071881775762211,10.375,0.9157003239597361,0.9050774198558602
CHEMBL228_Ki,62569839,cliffA,noncliff,325,0.7110666309475047,0.5274032690458127,0.5331363344256613,9.507692307692308,0.7559612638353947,0.2862100306910548
CHEMBL228_Ki,69881227,cliffB_oracle,cliff,13,0.5488410991105522,0.651229108509061,0.6561997854210012,14.384615384615385,0.9060611988772234,0.8100407753117238
CHEMBL228_Ki,69881227,cliffB_oracle,noncliff,328,0.7115577981718987,0.5566296451514097,0.5610238671242535,9.557926829268293,0.7577929437305471,0.2101254190002287
CHEMBL228_Ki,69881227,cliffA,cliff,18,0.5412818377181352,0.5927986599020154,0.597987330012839,13.444444444444445,0.9023551707319815,0.8640337666463669
CHEMBL228_Ki,69881227,cliffA,noncliff,323,0.7144978916714969,0.55861166829572,0.5629825815278945,9.535603715170279,0.755482557534934,0.19782990622753194
CHEMBL228_Ki,86624677,cliffB_oracle,cliff,7,0.6301767930325225,0.6947089613238375,0.690132006196037,10.285714285714286,0.9418214095845675,1.2949907272193832
CHEMBL228_Ki,86624677,cliffB_oracle,noncliff,334,0.7224491935759386,0.5656620401023016,0.5711095031409417,8.961077844311378,0.7563344152812657,0.20912597672956448
CHEMBL228_Ki,86624677,cliffA,cliff,14,0.7275399910473827,0.7829091658006131,0.7812945218169931,12.5,0.8979113527231642,1.0569587560602218
CHEMBL228_Ki,86624677,cliffA,noncliff,327,0.7202559887795958,0.5580530318772995,0.5636026250623685,8.837920489296636,0.7539014324910043,0.19607213679928784
CHEMBL228_Ki,29635333,cliffB_oracle,cliff,10,0.7065349009311118,0.6558338484595831,0.6551839678303584,10.3,0.9132213156393624,0.640190737331279
CHEMBL228_Ki,29635333,cliffB_oracle,noncliff,331,0.7292897191023839,0.5556141094757138,0.561580280223192,8.90332326283988,0.7620067555506519,0.24999770052576928
CHEMBL228_Ki,29635333,cliffA,cliff,19,0.6598065304090832,0.6558522372863911,0.6592329672551334,9.210526315789474,0.8968662921645557,0.7085101960644167
CHEMBL228_Ki,29635333,cliffA,noncliff,322,0.7326829874361107,0.5527597005406479,0.558656040043465,8.928571428571429,0.7587493674433097,0.23506041155937424
CHEMBL228_Ki,73489431,cliffB_oracle,cliff,8,0.7182675738355746,0.6975224192995134,0.6947556400732187,11.625,0.9038794495994731,0.6007635177498154
CHEMBL228_Ki,73489431,cliffB_oracle,noncliff,333,0.7054240001210919,0.5512989023638911,0.5551340480469099,9.57057057057057,0.7569060350648905,0.22688055507392746
CHEMBL228_Ki,73489431,cliffA,cliff,19,0.6685288219327391,0.7108954369453648,0.7091069387548257,9.842105263157896,0.8712803709272064,0.8176347513509789
CHEMBL228_Ki,73489431,cliffA,noncliff,322,0.7079201397959196,0.5448091949716855,0.5488326118544362,9.605590062111801,0.7534310348380356,0.20131140591909244
CHEMBL228_Ki,72441423,cliffB_oracle,cliff,7,0.6894328422153285,0.7525092099967485,0.7581423820730865,7.428571428571429,0.915026981452128,0.9121629512316807
CHEMBL228_Ki,72441423,cliffB_oracle,noncliff,334,0.7247039977944112,0.5173394225885231,0.5213954782075357,8.805389221556887,0.7577679768889057,0.29521647760535596
CHEMBL228_Ki,72441423,cliffA,cliff,16,0.7022849815937575,0.6487666677066628,0.6501649380240537,6.75,0.8847565302572551,0.8436025962268341
CHEMBL228_Ki,72441423,cliffA,noncliff,325,0.7250480167795091,0.5157966948519263,0.520033711214274,8.876923076923077,0.7546226937066388,0.2815070850436348
CHEMBL228_Ki,47096259,cliffB_oracle,cliff,11,0.8225161141810631,0.7218596150899936,0.7164837298847755,6.181818181818182,0.9048113322275841,1.0341224911077942
CHEMBL228_Ki,47096259,cliffB_oracle,noncliff,330,0.6945713081833673,0.5412249908950655,0.5476207296031758,9.196969696969697,0.7548212596467255,0.18833579461848973
CHEMBL228_Ki,47096259,cliffA,cliff,19,0.685564250524521,0.6287119885680462,0.6281713706666412,6.473684210526316,0.8841108342381557,0.6958427994061381
CHEMBL228_Ki,47096259,cliffA,noncliff,322,0.6994735658277547,0.5423486168824618,0.5487523241460538,9.254658385093167,0.7520302177129965,0.18728306347071652
CHEMBL228_Ki,87118625,cliffB_oracle,cliff,6,0.8345697997574105,0.9580588274378267,0.9724112268095338,17.666666666666668,0.9474264041441519,0.5151990618577936
CHEMBL228_Ki,87118625,cliffB_oracle,noncliff,335,0.7343800310891843,0.5417118711324552,0.5484399060376071,8.656716417910447,0.756891379629522,0.2123863436970569
CHEMBL228_Ki,87118625,cliffA,cliff,13,0.7978632232524306,0.8172503353524737,0.8260364102780559,11.0,0.8523689625836821,0.40190208390969434
CHEMBL228_Ki,87118625,cliffA,noncliff,328,0.7336966686315233,0.5379742218323585,0.5447677452427994,8.728658536585366,0.7565534540042933,0.21041430615498413
CHEMBL228_Ki,58055701,cliffB_oracle,cliff,6,0.7474263716396515,0.7687689549303203,0.7630666753081418,6.833333333333333,0.9175691961018049,0.977462034748998
CHEMBL228_Ki,58055701,cliffB_oracle,noncliff,335,0.7521220491086132,0.547836601054048,0.5526382174633961,9.250746268656716,0.7555575916613109,0.3262121156416821
CHEMBL228_Ki,58055701,cliffA,cliff,11,0.7655232410514015,0.7639080026579429,0.7659228609846284,9.363636363636363,0.8374105304998057,1.1230527343381052
CHEMBL228_Ki,58055701,cliffA,noncliff,330,0.7515899667565391,0.5442611204609009,0.548952638103991,9.203030303030303,0.7558014260130779,0.3114916693052677
CHEMBL228_Ki,20237956,cliffB_oracle,cliff,8,0.8479227794548085,0.7933807473957847,0.795169076708835,8.75,0.8998891423316462,0.5759523017482849
CHEMBL228_Ki,20237956,cliffB_oracle,noncliff,333,0.7464090749377165,0.5363667797147915,0.5392911672743755,8.3993993993994,0.7545342719836339,0.2797328331055426
CHEMBL228_Ki,20237956,cliffA,cliff,13,0.755949377208962,0.7257681564518754,0.7271202459414935,10.615384615384615,0.8834217907127111,1.0245285593361044
CHEMBL228_Ki,20237956,cliffA,noncliff,328,0.7485068972139681,0.5349712259136431,0.5379346217513623,8.320121951219512,0.7527724205035861,0.25743835538647136
CHEMBL228_Ki,27734996,cliffB_oracle,cliff,7,0.6701735396583416,0.5638928252099549,0.55897464292965,7.714285714285714,0.9164811379097094,1.1112715836999725
CHEMBL228_Ki,27734996,cliffB_oracle,noncliff,334,0.7194945351369766,0.5846089184420051,0.5880474903820246,9.25748502994012,0.7642072697372911,0.2642037205268237
CHEMBL228_Ki,27734996,cliffA,cliff,18,0.6577326293406319,0.589456290980822,0.5883415757383114,8.666666666666666,0.8671869704325105,1.082739619153136
CHEMBL228_Ki,27734996,cliffA,noncliff,323,0.7218674990254713,0.5838215782442998,0.5873396820139575,9.256965944272446,0.761537040804047,0.23694622475883118
CHEMBL237_EC50,71339737,cliffB_oracle,cliff,9,0.8779736585786162,0.9754993428600363,0.9679431763570554,31.11111111111111,0.9023091962259409,2.071607189796266
CHEMBL237_EC50,71339737,cliffB_oracle,noncliff,182,0.8288675509050974,0.7851076747623784,0.7904894024149404,19.96153846153846,0.7833255783009313,1.1352928118932508
CHEMBL237_EC50,71339737,cliffA,cliff,21,0.8163043938519182,0.9706793191526554,0.9698266314145169,33.57142857142857,0.8591125552432831,2.180672670245331
CHEMBL237_EC50,71339737,cliffA,noncliff,170,0.8330192054179119,0.7712001619004875,0.7766741295263284,18.870588235294118,0.7800091836865091,1.0557272376328593
CHEMBL237_EC50,99182118,cliffB_oracle,cliff,15,0.8093385284750061,1.0363413388852079,1.0475895947499854,25.866666666666667,0.8917795829576451,1.1227533796878335
CHEMBL237_EC50,99182118,cliffB_oracle,noncliff,176,0.8339793760277577,0.8468057416941621,0.8529689527797832,20.261363636363637,0.780774296819079,0.9509583009012698
CHEMBL237_EC50,99182118,cliffA,cliff,25,0.8147307468428544,0.9500258182682825,0.9630540122950595,28.2,0.8624142246771145,1.3998768076509283
CHEMBL237_EC50,99182118,cliffA,noncliff,166,0.8346516833550547,0.848488639408987,0.8540406395853674,19.572289156626507,0.778364560252589,0.8988737437510107
CHEMBL237_EC50,89709943,cliffB_oracle,cliff,13,0.830302433297063,1.0621049691681343,1.0610237262162927,38.38461538461539,0.8786125746394065,1.6245111173177318
CHEMBL237_EC50,89709943,cliffB_oracle,noncliff,178,0.8329812948516581,0.8203192856745714,0.8275108422819132,20.00561797752809,0.7907163273111075,1.0687742552956436
CHEMBL237_EC50,89709943,cliffA,cliff,22,0.8305724220291094,1.0654582155787569,1.0659683837644645,43.13636363636363,0.8766122701467026,1.8259247804809204
CHEMBL237_EC50,89709943,cliffA,noncliff,169,0.8330888096557191,0.8062577695965978,0.8136958521477308,18.40828402366864,0.7860472052666376,1.0129592709892
CHEMBL237_EC50,86921808,cliffB_oracle,cliff,11,0.8179121043536166,0.9886584739017485,0.9897431626539256,33.09090909090909,0.9037449562258811,1.8664279568401563
CHEMBL237_EC50,86921808,cliffB_oracle,noncliff,180,0.7940686720335004,0.7951941109790662,0.801853589546559,20.4,0.7814192373620897,0.9565530017009263
CHEMBL237_EC50,86921808,cliffA,cliff,19,0.7750830077163742,0.9457658220005429,0.9507893720734619,31.263157894736842,0.872792828833133,1.674757431538895
CHEMBL237_EC50,86921808,cliffA,noncliff,172,0.7976907963215624,0.7906986844928174,0.7971726413022023,20.011627906976745,0.7790234377887885,0.9354061432102875
CHEMBL237_EC50,89165191,cliffB_oracle,cliff,14,0.7708310956295364,0.9803754071962281,0.9784272344385275,31.142857142857142,0.8967836055416256,1.862869045039881
CHEMBL237_EC50,89165191,cliffB_oracle,noncliff,177,0.7838757457278319,0.761440867641953,0.7679357429424246,17.480225988700564,0.7855378606432969,0.9446836536530272
CHEMBL237_EC50,89165191,cliffA,cliff,27,0.7540333225912552,0.942222016147831,0.9448777597534148,31.925925925925927,0.8643004761906461,2.0223613470303565
CHEMBL237_EC50,89165191,cliffA,noncliff,164,0.7876752598943652,0.749799794206704,0.7562014251670959,16.26829268292683,0.7818894619817467,0.8456427863251496
CHEMBL237_EC50,34332121,cliffB_oracle,cliff,12,0.7532989410013059,0.9090734501532179,0.9125685817313497,32.083333333333336,0.883912186707196,1.5584959131635372
CHEMBL237_EC50,34332121,cliffB_oracle,noncliff,179,0.8551554730607298,0.8234662644022863,0.8253864756191356,21.067039106145252,0.7978646934089882,1.0768937482695022
CHEMBL237_EC50,34332121,cliffA,cliff,27,0.782722511282354,0.9117217870277109,0.9117382382715474,30.296296296296298,0.8641131551411215,1.7519325965728667
CHEMBL237_EC50,34332121,cliffA,noncliff,164,0.8596274949101387,0.8147203748418005,0.8170941380819193,20.353658536585368,0.7929863802013167,1.000998486528878
CHEMBL237_EC50,57652534,cliffB_oracle,cliff,12,0.879649870131126,1.0014534128335097,0.9898989960990673,29.416666666666668,0.8983574184555537,1.4970322293755423
CHEMBL237_EC50,57652534,cliffB_oracle,noncliff,179,0.8404349407013912,0.7826540449328887,0.7886963679219495,20.12849162011173,0.7774955167599825,0.9957369261313405
CHEMBL237_EC50,57652534,cliffA,cliff,27,0.8299579285066385,0.9492171975656443,0.9496480313043304,30.814814814814813,0.8615352383616441,1.6268407961955913
CHEMBL237_EC50,57652534,cliffA,noncliff,164,0.8450291997405078,0.77050071567135,0.7761556966674114,19.048780487804876,0.7721790903775276,0.9285158233703381
CHEMBL237_EC50,65555877,cliffB_oracle,cliff,8,0.6837045262971156,0.8882608809888856,0.9040625069385754,35.5,0.8758680095769298,1.5507007998873257
CHEMBL237_EC50,65555877,cliffB_oracle,noncliff,183,0.7515566273176894,0.7890449979277644,0.7917787428959285,20.07650273224044,0.7990966241816276,0.8347764622495111
CHEMBL237_EC50,65555877,cliffA,cliff,23,0.7771503763394066,0.8824948466760248,0.8829770223951549,30.17391304347826,0.8431702673241732,1.4239255176040724
CHEMBL237_EC50,65555877,cliffA,noncliff,168,0.7448216687720697,0.7806250013021677,0.7843297347211395,19.428571428571427,0.7966151166715897,0.7882107862253899
CHEMBL237_EC50,80882938,cliffB_oracle,cliff,11,0.7266141981811743,0.9832415317551056,0.9924305828290532,33.09090909090909,0.8863479640368461,1.876618669083616
CHEMBL237_EC50,80882938,cliffB_oracle,noncliff,180,0.8199938443308313,0.8814279190556139,0.8846463001494278,21.57777777777778,0.7898467703149392,1.1308060396740796
CHEMBL237_EC50,80882938,cliffA,cliff,24,0.7680510906531796,0.9330543007982971,0.9371775170943467,35.791666666666664,0.8334801921251164,2.0667714220243143
CHEMBL237_EC50,80882938,cliffA,noncliff,167,0.8213079160710556,0.8806694259210279,0.8841678154538724,20.293413173652695,0.7899379232289312,1.0454214273812608
CHEMBL237_EC50,62569839,cliffB_oracle,cliff,9,0.7354629364451691,0.7619907185309219,0.7662011955691717,22.77777777777778,0.8838325436392728,1.5642016908295007
CHEMBL237_EC50,62569839,cliffB_oracle,noncliff,182,0.7976541296550164,0.8029622965610159,0.8077880168722242,20.554945054945055,0.7901925561542317,1.0032027507550145
CHEMBL237_EC50,62569839,cliffA,cliff,25,0.7611287229691804,0.8869651342135606,0.8908242919561268,31.4,0.8432003030723899,1.8271455638616845
CHEMBL237_EC50,62569839,cliffA,noncliff,166,0.7997831322348796,0.7872373593407328,0.7921817221663325,19.042168674698797,0.7871197294944315,0.9095305828815422
CHEMBL237_EC50,69881227,cliffB_oracle,cliff,8,0.7292859463164594,0.9571800432175552,0.9548489398979033,33.75,0.8790847280877558,2.0720990882573407
CHEMBL237_EC50,69881227,cliffB_oracle,noncliff,183,0.8005488009177224,0.7472195484006007,0.7492366422080433,17.75409836065574,0.7790470447405987,0.9650727511030606
CHEMBL237_EC50,69881227,cliffA,cliff,19,0.6822932164579606,0.9188463243589975,0.9174207070395345,34.31578947368421,0.8564850808461199,2.1520792954860712
CHEMBL237_EC50,69881227,cliffA,noncliff,172,0.8102973664289165,0.7376363678874255,0.7398390734184707,16.66860465116279,0.7749802494725525,0.8854395322307178
CHEMBL237_EC50,86624677,cliffB_oracle,cliff,14,0.790974374815392,0.8394402870466422,0.8366803426215782,32.57142857142857,0.8785437698059904,1.9221566073869472
CHEMBL237_EC50,86624677,cliffB_oracle,noncliff,177,0.7565672769518249,0.8125666203287867,0.8200526473373252,20.954802259887007,0.7920366912638473,1.0083750142819687
CHEMBL237_EC50,86624677,cliffA,cliff,26,0.6918139102174197,0.8628689447315143,0.8683591901696465,31.615384615384617,0.8733981098234167,1.7125294760031293
CHEMBL237_EC50,86624677,cliffA,noncliff,165,0.7696902278923369,0.8067439384511559,0.8136577574644452,20.26060606060606,0.7863848301203549,0.9749503251832992
CHEMBL237_EC50,29635333,cliffB_oracle,cliff,21,0.8544249915853926,0.9010214175184927,0.8909080161606502,32.61904761904762,0.8811926306076243,1.2914500973881198
CHEMBL237_EC50,29635333,cliffB_oracle,noncliff,170,0.7736669615841248,0.7488493399450528,0.7544642811703965,19.75294117647059,0.7969626516191006,0.7147954569535786
CHEMBL237_EC50,29635333,cliffA,cliff,32,0.7748172780082077,0.9234271359412755,0.9187015429490211,33.9375,0.8767272705427346,1.4318465418454525
CHEMBL237_EC50,29635333,cliffA,noncliff,159,0.7841016062662377,0.7334243345073954,0.7390431589631664,18.59748427672956,0.7919069209946021,0.6466452225673232
CHEMBL237_EC50,73489431,cliffB_oracle,cliff,13,0.9084634646932668,1.0684810875388213,1.0597804173169991,37.15384615384615,0.8888581598600764,2.2010899391523457
CHEMBL237_EC50,73489431,cliffB_oracle,noncliff,178,0.8374859688010416,0.7851433500370263,0.7888582990106929,17.702247191011235,0.7814249780302887,0.9543371383467486
CHEMBL237_EC50,73489431,cliffA,cliff,20,0.8571265706067417,1.0271302029301181,1.024687785408998,34.05,0.8750929892716324,1.9607822816551614
CHEMBL237_EC50,73489431,cliffA,noncliff,171,0.840584772371129,0.77804919991225,0.7815294512193793,17.269005847953217,0.7785002610913954,0.9314066327578858
CHEMBL237_EC50,72441423,cliffB_oracle,cliff,12,0.7313392563939676,0.9015042801495149,0.8983375193457842,32.666666666666664,0.9196732211140186,1.8453190936136572
CHEMBL237_EC50,72441423,cliffB_oracle,noncliff,179,0.8380138023081957,0.7995056534246547,0.8059872001752605,18.519553072625698,0.7921144426425741,0.8538806939529258
CHEMBL237_EC50,72441423,cliffA,cliff,20,0.754094609362047,0.8975792666574327,0.8965161028246745,32.1,0.8752691774486573,1.7930369187619846
CHEMBL237_EC50,72441423,cliffA,noncliff,171,0.8403429795476826,0.7948082728898953,0.8015134790100247,17.923976608187136,0.7912711983466232,0.81361248517952
CHEMBL237_EC50,47096259,cliffB_oracle,cliff,13,0.7564379513519373,0.8865190531251856,0.8862235362251683,27.307692307692307,0.8884796777852088,1.8106744801640597
CHEMBL237_EC50,47096259,cliffB_oracle,noncliff,178,0.8012271590871162,0.7786608686035148,0.7835778376423471,20.98876404494382,0.7814949048949462,1.0748208378218158
CHEMBL237_EC50,47096259,cliffA,cliff,22,0.727773284606543,0.9182991302801856,0.92447872298387,31.545454545454547,0.8755960699614842,1.8606295609900576
CHEMBL237_EC50,47096259,cliffA,noncliff,169,0.80734387824697,0.7682889098575206,0.7726124625123048,20.100591715976332,0.7772748826347573,1.0291303374712113
CHEMBL237_EC50,87118625,cliffB_oracle,cliff,16,0.7912524903008775,0.9789004870068378,0.989140654657299,37.8125,0.8835167950344467,1.5819490363196869
CHEMBL237_EC50,87118625,cliffB_oracle,noncliff,175,0.7960411984522128,0.7375737828826306,0.7431142467111308,19.514285714285716,0.7915553033251136,0.7267775214076737
CHEMBL237_EC50,87118625,cliffA,cliff,26,0.7336528674222264,0.8701870078211047,0.8791237923792001,33.23076923076923,0.8781454381140426,1.403743784989539
CHEMBL237_EC50,87118625,cliffA,noncliff,165,0.8054077273998387,0.740347497094624,0.745799980535083,19.12727272727273,0.7863206748877793,0.703029772228666
CHEMBL237_EC50,58055701,cliffB_oracle,cliff,13,0.7544023956074901,1.0093891076481407,1.0116959570045776,40.38461538461539,0.8830922562604712,2.0098141469114075
CHEMBL237_EC50,58055701,cliffB_oracle,noncliff,178,0.8072249804801781,0.7635783326637349,0.7679680802458501,19.196629213483146,0.7912284176392393,0.8567631312762045
CHEMBL237_EC50,58055701,cliffA,cliff,20,0.7972520073227066,0.9718713412472193,0.9772316905642541,37.15,0.8675014254786433,1.862685973082219
CHEMBL237_EC50,58055701,cliffA,noncliff,171,0.8043756580228947,0.7574370662278335,0.7615325751287321,18.707602339181285,0.7891320236220742,0.8267701860547855
CHEMBL237_EC50,20237956,cliffB_oracle,cliff,16,0.7690018638028775,0.8629560629994215,0.8511530686072575,30.0625,0.8998118343161879,1.7179625901181204
CHEMBL237_EC50,20237956,cliffB_oracle,noncliff,175,0.7807554469045572,0.7630474122948215,0.768638390335867,18.994285714285713,0.7958469054645455,0.8587549848562933
CHEMBL237_EC50,20237956,cliffA,cliff,27,0.8145507552843035,0.8524987367587981,0.8413067765723954,28.37037037037037,0.8804231829689231,1.5605399716711592
CHEMBL237_EC50,20237956,cliffA,noncliff,164,0.774044894124801,0.7577787197189908,0.7644976704904219,18.53048780487805,0.7918461272000816,0.8270423448574385
CHEMBL237_EC50,27734996,cliffB_oracle,cliff,11,0.7696747206313954,0.9293738359747992,0.9235570533724904,35.90909090909091,0.8903613465203669,1.8552825378717621
CHEMBL237_EC50,27734996,cliffB_oracle,noncliff,180,0.8021013483172571,0.7698957835473631,0.7750144924373749,20.094444444444445,0.7777243627371682,0.8633527103722696
CHEMBL237_EC50,27734996,cliffA,cliff,22,0.7127271515381964,0.9548011182497563,0.9533243466652034,39.18181818181818,0.877584996674237,1.9300396216564544
CHEMBL237_EC50,27734996,cliffA,noncliff,169,0.811625250237937,0.7554354161301703,0.7607091885453376,18.63905325443787,0.7717373182059163,0.7890575390955971
CHEMBL3979_EC50,71339737,cliffB_oracle,cliff,8,0.6455138391641412,0.7910560169871435,0.7960437043384849,31.125,0.9039383755065719,1.1197349660088936
CHEMBL3979_EC50,71339737,cliffB_oracle,noncliff,217,0.6434701019038133,0.642142379472984,0.6471427098867555,16.723502304147466,0.7927343399598592,0.7215043971361427
CHEMBL3979_EC50,71339737,cliffA,cliff,22,0.5892440558186998,0.7804098883683463,0.7869595629572592,38.09090909090909,0.8730096139234953,1.1458743877668744
CHEMBL3979_EC50,71339737,cliffA,noncliff,203,0.6494273576277301,0.6330825456809769,0.6379101915858733,14.975369458128078,0.788521914198681,0.6912073762351866
CHEMBL3979_EC50,99182118,cliffB_oracle,cliff,7,0.6164688436843646,0.7399255873910991,0.7458416267293659,20.0,0.9165072341845797,1.2807730468980516
CHEMBL3979_EC50,99182118,cliffB_oracle,noncliff,218,0.6678288306155437,0.6010410299628566,0.6086391990612893,15.788990825688073,0.7897178636828263,0.795381651800233
CHEMBL3979_EC50,99182118,cliffA,cliff,15,0.6168779239493813,0.765813570497612,0.7760917731228937,24.133333333333333,0.8985134512653666,1.4282850550266277
CHEMBL3979_EC50,99182118,cliffA,noncliff,210,0.6697561815273255,0.5936548417558436,0.6009969743457841,15.333333333333334,0.7860508281152112,0.7663539790254179
CHEMBL3979_EC50,89709943,cliffB_oracle,cliff,7,0.7068181502772367,0.817092199006886,0.8151307331482377,29.142857142857142,0.8851499667605899,1.662659501428518
CHEMBL3979_EC50,89709943,cliffB_oracle,noncliff,218,0.6203515561200625,0.541331131249171,0.5453234762400899,16.261467889908257,0.7904387658671957,0.7816389430614858
CHEMBL3979_EC50,89709943,cliffA,cliff,22,0.6868442391149544,0.7059571827698101,0.7047562893658623,25.545454545454547,0.8379336380980807,1.274775448877569
CHEMBL3979_EC50,89709943,cliffA,noncliff,203,0.6161270592393363,0.5327884764049787,0.5371473596218579,15.699507389162562,0.7885099336307021,0.7585755971531875
CHEMBL3979_EC50,86921808,cliffB_oracle,cliff,12,0.48784293678747687,0.7142477652117942,0.720376217299445,31.833333333333332,0.8966990711816409,1.2578256776038443
CHEMBL3979_EC50,86921808,cliffB_oracle,noncliff,213,0.6092423961126879,0.5820012558488068,0.5874673007059341,15.075117370892018,0.7911084008155693,0.540242486486674
CHEMBL3979_EC50,86921808,cliffA,cliff,22,0.5135638415885576,0.7166766120552011,0.7200681729031355,31.772727272727273,0.8806160300852097,1.086076723284482
CHEMBL3979_EC50,86921808,cliffA,noncliff,203,0.6124351778251426,0.5763266455320272,0.5820462215017194,14.25615763546798,0.7884260185540312,0.5235067479834931
CHEMBL3979_EC50,89165191,cliffB_oracle,cliff,5,0.6391128742074199,0.7781987323763411,0.7871106508045979,31.2,0.8985163505221004,1.3147707218208153
CHEMBL3979_EC50,89165191,cliffB_oracle,noncliff,220,0.5908774074071338,0.5594963063039777,0.5633129061274272,17.431818181818183,0.7781558837328796,0.8264782084393643
CHEMBL3979_EC50,89165191,cliffA,cliff,16,0.57274606981439,0.6464776653240123,0.6511851403482716,29.5,0.8479737632247175,1.2771562410440658
CHEMBL3979_EC50,89165191,cliffA,noncliff,209,0.5934194109262025,0.5580345925100625,0.5619062050286642,16.83732057416268,0.775629983056785,0.8036581799476518
CHEMBL3979_EC50,34332121,cliffB_oracle,cliff,4,0.7838210203081886,0.7980281040240854,0.7810738856829686,20.5,0.9248112774945438,0.7527039911853692
CHEMBL3979_EC50,34332121,cliffB_oracle,noncliff,221,0.6207931506618322,0.5652554033250974,0.5722485185011841,16.02262443438914,0.7796453676950892,0.6254209449761998
CHEMBL3979_EC50,34332121,cliffA,cliff,13,0.5780971763120604,0.7350139868884937,0.7342017534986117,26.46153846153846,0.8659806423938042,0.930646703696379
CHEMBL3979_EC50,34332121,cliffA,noncliff,212,0.6264872975728342,0.5591512368967329,0.5661715300502778,15.466981132075471,0.777053525915733,0.6091058380020221
CHEMBL3979_EC50,57652534,cliffB_oracle,cliff,8,0.5726926468910508,0.6992261663178723,0.7092135812060671,29.0,0.894596873387324,1.0389186939011814
CHEMBL3979_EC50,57652534,cliffB_oracle,noncliff,217,0.623038507909916,0.5467916862518177,0.5516993319038894,15.400921658986174,0.780328254448039,0.6274642991102001
CHEMBL3979_EC50,57652534,cliffA,cliff,14,0.5067674773845068,0.6669268742465663,0.6778267680450346,33.857142857142854,0.8925615322809562,1.1707002777448139
CHEMBL3979_EC50,57652534,cliffA,noncliff,211,0.6288443256312659,0.5444562479114237,0.5491454424515733,14.691943127962086,0.7770094820331573,0.6070203723682248
CHEMBL3979_EC50,65555877,cliffB_oracle,cliff,9,0.6519600471750479,0.764730941498822,0.7758364383771306,21.77777777777778,0.8854465817716152,0.9938965986914587
CHEMBL3979_EC50,65555877,cliffB_oracle,noncliff,216,0.61180815761012,0.5848506987209373,0.5913031257425216,16.944444444444443,0.7981249569396198,0.7317094870072025
CHEMBL3979_EC50,65555877,cliffA,cliff,17,0.5420561054934906,0.7180077684706389,0.730412577599349,23.941176470588236,0.9083276065251034,0.9427630489244541
CHEMBL3979_EC50,65555877,cliffA,noncliff,208,0.6192463878604424,0.5830225158163743,0.5892459181862852,16.58173076923077,0.7939358500782947,0.7258045516829958
CHEMBL3979_EC50,80882938,cliffB_oracle,cliff,6,0.4674985922789337,0.602635190154126,0.6096815970645995,21.833333333333332,0.9051428181747331,1.0602105720375552
CHEMBL3979_EC50,80882938,cliffB_oracle,noncliff,219,0.6174525087434326,0.5503781330516482,0.5542834316892865,14.849315068493151,0.7852203341089594,0.6885754156145059
