dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL287_Ki,random,98978916,mondrian_nb,265,797,266,18,6,0.8905660377358491,0.7222222222222222,0.902834008097166,18.061178587494375,0.6666666666666666,0.8957528957528957,22.90862290862291,2.5718904133674614,2.7113163538066587,0.7024054598171886,0.7333333333333333,7.445977448691377,7.485896903607933
CHEMBL287_Ki,random,91819329,global,265,797,266,10,4,0.9169811320754717,0.8,0.9215686274509803,12.15686274509803,0.75,0.9195402298850575,16.954022988505745,2.579742828055021,2.5797428280550214,0.7093928786489995,0.7272727272727273,7.53681888188972,7.476558505124852
CHEMBL287_Ki,random,91819329,mondrian_wstd,265,797,266,10,4,0.9207547169811321,0.8,0.9254901960784314,12.549019607843137,0.75,0.9233716475095786,17.337164750957857,2.6974902581538562,2.7234853421386367,0.7093928786489995,0.7272727272727273,7.53681888188972,7.476558505124852
CHEMBL287_Ki,random,91819329,mondrian_rfstd,265,797,266,10,4,0.9169811320754717,0.7,0.9254901960784314,22.549019607843146,0.5,0.9233716475095786,42.337164750957854,2.5743586895643698,2.3596426954905274,0.7093928786489995,0.7272727272727273,7.53681888188972,7.476558505124852
CHEMBL287_Ki,random,91819329,mondrian_nb,265,797,266,10,4,0.9245283018867925,0.8,0.9294117647058824,12.941176470588234,0.75,0.9272030651340997,17.720306513409966,2.665690920540808,2.3846751610306507,0.7093928786489995,0.7272727272727273,7.53681888188972,7.476558505124852
CHEMBL287_Ki,scaffold,51912928,global,265,797,266,22,6,0.879245283018868,0.7727272727272727,0.8888888888888888,11.616161616161612,0.5,0.888030888030888,38.803088803088805,2.6606494434096803,2.6606494434096803,0.6553685579036069,0.6557377049180327,7.3636614137578995,7.527601917685226
CHEMBL287_Ki,scaffold,51912928,mondrian_wstd,265,797,266,22,6,0.8679245283018868,0.5909090909090909,0.8930041152263375,30.209502431724655,0.3333333333333333,0.8803088803088803,54.69755469755471,2.6028623152181645,2.2234258671013087,0.6553685579036069,0.6557377049180327,7.3636614137578995,7.527601917685226
CHEMBL287_Ki,scaffold,51912928,mondrian_rfstd,265,797,266,22,6,0.8716981132075472,0.7272727272727273,0.8847736625514403,15.7500935278713,0.3333333333333333,0.8841698841698842,55.08365508365509,2.6969477358537666,2.590079053224791,0.6553685579036069,0.6557377049180327,7.3636614137578995,7.527601917685226
CHEMBL287_Ki,scaffold,51912928,mondrian_nb,265,797,266,22,6,0.8603773584905661,0.6363636363636364,0.8806584362139918,24.42947998503554,0.5,0.8687258687258688,36.87258687258688,2.6318319545994884,2.384746380864991,0.6553685579036069,0.6557377049180327,7.3636614137578995,7.527601917685226
CHEMBL287_Ki,scaffold,98104526,global,265,797,266,14,4,0.909433962264151,0.9285714285714286,0.9083665338645418,-2.02048947068868,1.0,0.9080459770114943,-9.195402298850574,2.797944174351548,2.797944174351547,0.6598903782134815,0.6666666666666666,7.442896502980492,7.488556918976714
